,OUTPUT_FILE,ID,LOOP_NAME,LINK,TAGS,BPM,KEY,DESCRIPTION
80,sad-x-lil-peep-sample.mp3,20591,SAD X LIL PEEP SAMPLE,http://www.looperman.com/media/loops/2830713/looperman-l-2830713-0145683-sad-x-lil-peep-sample.mp3,"140 bpm,RnB Loops,Guitar Electric Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : made with omnisphere
send me what you do with this
"
81,groove-piano.mp3,24298,Groove Piano,http://www.looperman.com/media/loops/2996256/looperman-l-2996256-0148659-groove-piano.mp3,"140 bpm,Trap Loops,Rhodes Piano Loops,2.31 MB,wav,Key : Unknown,Reason",140,Unknown,"
	Description : Chance The Rapper / DRAM Piano Loop I made on Reason
Drop links in the Comments!
For more loops, contact me!
-Swellth
"
82,squire-strat-atmospheric-fx-3.mp3,17119,Squire Strat Atmospheric FX 3,http://www.looperman.com/media/loops/913071/looperman-l-0913071-0139788-squire-strat-atmospheric-fx-3.mp3,"140 bpm,Trip Hop Loops,Guitar Electric Loops,2.31 MB,wav,Key : A",140,A,"
	Description : Played on Squire Strat into FL w/ Hardcore Plugin
Amin/Cmaj
"
83,heartbroken-guitar.mp3,20520,Heartbroken Guitar,http://www.looperman.com/media/loops/2828211/looperman-l-2828211-0192090-heartbroken-guitar.mp3,"140 bpm,Trap Loops,Guitar Electric Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Show anything,guys
"
84,nasty-lil-pump-lead.mp3,20427,Nasty Lil Pump Lead,http://www.looperman.com/media/loops/2825633/looperman-l-2825633-0194080-nasty-lil-pump-lead.mp3,"140 bpm,Hip Hop Loops,Synth Loops,2.31 MB,wav,Key : D,FL Studio",140,D,"
	Description : perfect for a grimy beat. plz show me anything made with this.
"
85,oriental-melody.mp3,20793,Oriental Melody,http://www.looperman.com/media/loops/2837229/looperman-l-2837229-0171801-oriental-melody.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : D#m,FL Studio",140,D#m,"
	Description : Sakura>Ominsphere
"
86,juice-wrld-x-iann-dior-type-loop.mp3,21394,Juice WRLD X Iann Dior Type Loop,http://www.looperman.com/media/loops/2863573/looperman-l-2863573-0168293-juice-wrld-x-iann-dior-type-loop.mp3,"140 bpm,Hip Hop Loops,Piano Loops,2.31 MB,wav,Key : Gm,FL Studio",140,Gm,"
	Description : show me what youve got
G Minor Aeolian
"
88,dark-trap-intro-140-bpm.mp3,22112,Dark Trap Intro - 140 Bpm,http://www.looperman.com/media/loops/2899262/looperman-l-2899262-0147628-dark-trap-intro-140-bpm.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : this loop can be used in a trap song but it can be used in other genres too.
p.s I made this with a VST
"
89,bleach-keys-140-am.mp3,17105,Bleach Keys - 140 - Am,http://www.looperman.com/media/loops/911223/looperman-l-0911223-0185931-bleach-keys-140-am.mp3,"140 bpm,Chill Out Loops,Piano Loops,2.31 MB,wav,Key : Am,FL Studio",140,Am,"
	Description : KEY: Amin
TEMPO: 140
harmor
"
90,cheezeman32-trance-synth-01.mp3,2184,Trance Synth 01,http://www.looperman.com/media/loops/100662/looperman-l-0100662-0003813-cheezeman32-trance-synth-01.mp3,"140 bpm,Trance Loops,Synth Loops,1.15 MB,wav,Key : Unknown",140,Unknown,"
	Description : trance,synth,techno
"
91,ronny-j-type-loop-dark-trap.mp3,21130,Ronny J Type Loop Dark Trap,http://www.looperman.com/media/loops/2848636/looperman-l-2848636-0173827-ronny-j-type-loop-dark-trap.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : 140 bpm. if u want to work check out my profile and social links
"
92,effected-spaced-chords-140-bpm.mp3,22111,Effected Spaced Chords - 140 Bpm,http://www.looperman.com/media/loops/2899262/looperman-l-2899262-0147629-effected-spaced-chords-140-bpm.mp3,"140 bpm,Indie Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : i really dont know what to do with this one, I thought this might be helpful for someone.
"
93,kingadz12-bass-v1-yup-140bpm.mp3,12117,Bass V1 - Yup 140BPM,http://www.looperman.com/media/loops/585857/looperman-l-0585857-0063697-kingadz12-bass-v1-yup-140bpm.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Something i am working on. Use however you want to. Helps you, makes me happy :D
"
94,xxx-tentacion-type-vocal-loop-follow-me.mp3,22154,XXX Tentacion Type Vocal Loop - Follow Me,http://www.looperman.com/media/loops/2900535/looperman-l-2900535-0163177-xxx-tentacion-type-vocal-loop-follow-me.mp3,"140 bpm,Trap Loops,Vocal Loops,2.31 MB,wav,Key : Am,FL Studio",140,Am,"
	Description : made up on the spot and recorded at home
post what youve done in the comments
if you wana work together, hit me up on Instagram. my name is on my looperman profile
"
95,cfiredog-annihilation-synth-chords.mp3,14878,Annihilation Synth Chords,http://www.looperman.com/media/loops/775891/looperman-l-0775891-0068405-cfiredog-annihilation-synth-chords.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : D",140,D,"
	Description : This is the synth to go along with the Annihilation drop pack I made in Massive. Search for my other loops to go along with this and create a dubstep drop. All I ask is that you give me credit in your song title and show me the song when you are done! Enjoy!
"
96,lil-skies-x-lil-mosey-x-playboi-carti-type-loop.mp3,22209,Lil Skies X Lil Mosey X Playboi Carti Type Loop,http://www.looperman.com/media/loops/2905129/looperman-l-2905129-0151320-lil-skies-x-lil-mosey-x-playboi-carti-type-loop.mp3,"140 bpm,Rap Loops,Bells Loops,2.31 MB,wav,Key : G#,FL Studio",140,G#,"
	Description : What Good Yall. This is one of my favorite loops right now, so i decided to release to to yall. Please link your creations with this loop, i would love to hear them.
Scale: Ab(flat) Minor
"
97,internet-money-loop.mp3,21020,Internet Money Loop,http://www.looperman.com/media/loops/2845380/looperman-l-2845380-0176477-internet-money-loop.mp3,"140 bpm,Hip Hop Loops,Pad Loops,2.31 MB,wav,Key : Fm,MOTU Digital Performer",140,Fm,"
	Description : HMU for custom loops and midi files. Have a good day
"
98,jan27h-bass-sound-001.mp3,12585,Bass Sound 001,http://www.looperman.com/media/loops/626235/looperman-l-0626235-0079767-jan27h-bass-sound-001.mp3,"140 bpm,Pop Loops,Bass Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Made this sound using Massive vst, I guess you guys can use it for something, let me know if you will ;)
"
99,piano-travis-scott-type-darkness.mp3,23796,PIANO Travis Scott Type - Darkness,http://www.looperman.com/media/loops/2974946/looperman-l-2974946-0184434-piano-travis-scott-type-darkness.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Mix with other stems I uploaded
"
100,zsb410-dubstep-drop-18-must-die-part-2.mp3,19375,Dubstep Drop 18 - MUST DIE - Part 2,http://www.looperman.com/media/loops/1074165/looperman-l-1074165-0079043-zsb410-dubstep-drop-18-must-die-part-2.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : F",140,F,"
	Description : Made in Serum. Tell me what you think a post a link to your song if you use it!!!
"
101,timmydarkside-killa-synth.mp3,18905,KILLA SYNTH,http://www.looperman.com/media/loops/1044386/looperman-l-1044386-0081035-timmydarkside-killa-synth.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : An awesome Synth im giving away, hope you can use it! Show me your work and of course credits would be nice, but you dont have to.
"
102,metro-boomin-type-piano-melody.mp3,19911,Metro Boomin Type Piano Melody,http://www.looperman.com/media/loops/2807831/looperman-l-2807831-0157416-metro-boomin-type-piano-melody.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : C,FL Studio",140,C,"
	Description : > dark + repetitive (Cmin)
> as usual left unmixed, sounds hard with some detune tho
> if you wanna work with me, click my profile and drop me a email
"
103,nickmarshall-old-getter-style-bass-drop.mp3,14188,Old Getter Style Bass Drop,http://www.looperman.com/media/loops/739799/looperman-l-0739799-0061822-nickmarshall-old-getter-style-bass-drop.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Sounds kinda like Getters old stuff. I FREAKING LOVE GETTER.
"
104,sad-lil-uzi-vert-melody-with-keys.mp3,21075,SAD LIL UZI VERT MELODY KEYS,http://www.looperman.com/media/loops/2847642/looperman-l-2847642-0150418-sad-lil-uzi-vert-melody-with-keys.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : created with FL Studio 12
"
105,atlasblue-future-bass-background-vocals.mp3,18560,Future Bass Background Vocals,http://www.looperman.com/media/loops/1018967/looperman-l-1018967-0117227-atlasblue-future-bass-background-vocals.mp3,"140 bpm,Trap Loops,Vocal Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Ill send the midi upon request
"
106,mararity-gentle-melody.mp3,18765,Gentle Melody,http://www.looperman.com/media/loops/1036393/looperman-l-1036393-0066767-mararity-gentle-melody.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Kind of a emotional style melody, if you use this shoot me a link! I love seeing others works! I think  the key is B flat, if you want the notes just ask!
"
107,lost-souls.mp3,20679,Lost Souls,http://www.looperman.com/media/loops/2833937/looperman-l-2833937-0172834-lost-souls.mp3,"140 bpm,Hip Hop Loops,Piano Loops,2.31 MB,wav,Key : C#m,FL Studio",140,C#m,"
	Description : You can comment your links to the tracks you made using this loop. 
Scale: C# Minor
"
108,cmk-hard-piano-140bpm.mp3,3928,CMK - Hard Piano - 140bpm,http://www.looperman.com/media/loops/173158/looperman-l-0173158-0154547-cmk-hard-piano-140bpm.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : G#,Pro Tools",140,G#,"
	Description : A new line of future bass that was inspired of past Trap loops on here. Time to destroy...
"
109,juice-wrld-show-me-love-with-counter-melody.mp3,25044,Juice Wrld Show Me Love With Counter Melody,http://www.looperman.com/media/loops/3038497/looperman-l-3038497-0155120-juice-wrld-show-me-love-with-counter-melody.mp3,"140 bpm,Rap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : ive been gettin really good at making melodies
"
110,krextor-back-again-synth-loop.mp3,14682,Back Again- Synth Loop,http://www.looperman.com/media/loops/767388/looperman-l-0767388-0056715-krextor-back-again-synth-loop.mp3,"140 bpm,Electro Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Another synth loop... made with massive.
"
111,good-bye-mr-tien.mp3,24657,Good Bye Mr Tien,http://www.looperman.com/media/loops/3012946/looperman-l-3012946-0152916-good-bye-mr-tien.mp3,"140 bpm,Hip Hop Loops,Synth Loops,2.31 MB,wav,Key : G,FL Studio",140,G,"
	Description : Sad type melody I half timed.
"
112,21-savage-type-melody-intro.mp3,24516,21 Savage Type Melody Intro,http://www.looperman.com/media/loops/3005253/looperman-l-3005253-0171194-21-savage-type-melody-intro.mp3,"140 bpm,Rap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : part 1
metro boomin, 21 savage.
"
113,trap-sitar-loop-3.mp3,21700,Japanese Type Trap Loop 2,http://www.looperman.com/media/loops/2874122/looperman-l-2874122-0146096-trap-sitar-loop-3.mp3,"140 bpm,Trap Loops,Sitar Loops,2.31 MB,wav,Key : C,FL Studio",140,C,"
	Description : Created by KCKNDR using Sakura.
It is completely free and original.
"
114,good-club-progression.mp3,22696,Good Club Progression,http://www.looperman.com/media/loops/2926605/looperman-l-2926605-0142480-good-club-progression.mp3,"140 bpm,Dance Loops,Strings Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : If you made something w this, send me it
"
115,showoff.mp3,22754,Showoff,http://www.looperman.com/media/loops/2928860/looperman-l-2928860-0173201-showoff.mp3,"140 bpm,Trap Loops,Drum Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Need drums for your track? Hit me up
"
116,lil-zay-osama-type-ish.mp3,21302,LIL ZAY OSAMA TYPE ISH,http://www.looperman.com/media/loops/2856554/looperman-l-2856554-0184045-lil-zay-osama-type-ish.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : SHOW ME WHAT YOU GOT
"
117,raptureofficialmusic-genocide-bass-flux-pavilion-style.mp3,11034,Genocide Bass Flux Pavilion Style,http://www.looperman.com/media/loops/505104/looperman-l-0505104-0052026-raptureofficialmusic-genocide-bass-flux-pavilion-style.mp3,"140 bpm,Dubstep Loops,Bass Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : This is a synthetic bass style I made from scratch, Props to digitalsky he used these keys, I was going to use his but didnt like the instrument style so made my own type from scratch - If you like my loops please like my FB page (on my profile)
"
118,ishimizu-chipped-lowfi-lead-synth.mp3,6129,Chipped LowFi Lead Synth,http://www.looperman.com/media/loops/259745/looperman-l-0259745-0064892-ishimizu-chipped-lowfi-lead-synth.mp3,"140 bpm,Electronic Loops,Synth Loops,2.31 MB,wav,Key : B",140,B,"
	Description : A synth from a Project I never finished for some reason... really like it so thought I give it away, if you use it, gimme a wink so I can hear how you used it, kay?
it is in b-minor and 8 bars long at 140 bpm, no reverb or delay so it loops right
"
119,sad-as-fck.mp3,21643,SAD AS FCK,http://www.looperman.com/media/loops/2872083/looperman-l-2872083-0170027-sad-as-fck.mp3,"140 bpm,Lo-Fi Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Lofi loop 140 bpm
send me what you make :)
"
120,space-trap-chords.mp3,24544,Space Trap Chords,http://www.looperman.com/media/loops/3008776/looperman-l-3008776-0180148-space-trap-chords.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : G#m,FL Studio",140,G#m,"
	Description : Sounds like some Idek type stuff lol
Leave a comment
"
121,squire-strat-atmospheric-fx-1.mp3,17121,Squire Strat Atmospheric FX 1,http://www.looperman.com/media/loops/913071/looperman-l-0913071-0139786-squire-strat-atmospheric-fx-1.mp3,"140 bpm,Trip Hop Loops,Guitar Electric Loops,2.31 MB,wav,Key : A",140,A,"
	Description : Played on Squire Strat into FL w/ Hardcore Plugin
Amin/Cmaj
"
122,70s-porn-music-trance-arp.mp3,24403,70s Porn Music Trance Arp,http://www.looperman.com/media/loops/3002726/looperman-l-3002726-0152697-70s-porn-music-trance-arp.mp3,"140 bpm,Trance Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Literally, thats the sound. Link me up if you use it.
"
123,squire-strat-main.mp3,17123,Squire Strat Main,http://www.looperman.com/media/loops/913071/looperman-l-0913071-0139784-squire-strat-main.mp3,"140 bpm,Trip Hop Loops,Guitar Electric Loops,2.31 MB,wav,Key : A",140,A,"
	Description : Played on Squire Strat into FL w/ Hardcore Plugin
Amin/Cmaj
"
124,gunna-x-roddy-ricch-guitar-melody.mp3,22041,Gunna X Roddy Ricch Guitar Melody,http://www.looperman.com/media/loops/2896020/looperman-l-2896020-0165440-gunna-x-roddy-ricch-guitar-melody.mp3,"140 bpm,Hip Hop Loops,Guitar Acoustic Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : comment link to any songs/beats you hear/make with this melody please
speed up the tempo and it sounds fire
gunna x roddy ricch guitar melody
kodak black , melodic guitar loop
"
125,spacey-loop.mp3,28171,Spacey Loop,http://www.looperman.com/media/loops/2549426/looperman-l-2549426-0182729-spacey-loop.mp3,"140 bpm,Acid Loops,Arpeggio Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Give Feedback, Support and Show your Projects!
"
127,keyscape-rhodes-polo-g-x-lil-tjay-not-alive.mp3,23294,Keyscape Rhodes Polo G X Lil Tjay - Not Alive,http://www.looperman.com/media/loops/2954754/looperman-l-2954754-0175708-keyscape-rhodes-polo-g-x-lil-tjay-not-alive.mp3,"140 bpm,Trap Loops,Rhodes Piano Loops,2.31 MB,wav,Key : Am,FL Studio",140,Am,"
	Description : Share what u make with it!
"
128,dont-forget-me-emo-vocal-loop.mp3,22152,Dont Forget Me - Emo Vocal Loop,http://www.looperman.com/media/loops/2900535/looperman-l-2900535-0163849-dont-forget-me-emo-vocal-loop.mp3,"140 bpm,Trap Loops,Vocal Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : made up on the spot and recorded at home
post what youve done in the comments
if you wana work together, hit me up on Instagram. my name is on my looperman profile
"
129,brass-loop.mp3,21712,Festival Trap Brass Loop,http://www.looperman.com/media/loops/2874122/looperman-l-2874122-0138828-brass-loop.mp3,"140 bpm,Trap Loops,Brass Loops,2.31 MB,wav,Key : C",140,C,"
	Description : Created by KCKNDR using FL Studio 20
It is completely free and original.
"
131,neezle-squeaky-trap-lead.mp3,13533,Squeaky Trap Lead,http://www.looperman.com/media/loops/689209/looperman-l-0689209-0077281-neezle-squeaky-trap-lead.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : G#",140,G#,"
	Description : Just messing about with operator in ableton and came up with this sound. not really my cup of tea but Im sure someone out there will like it. Let me know what you think and if you use it be sure to let me hear
"
132,thousand-island.mp3,24297,Thousand Island,http://www.looperman.com/media/loops/2996256/looperman-l-2996256-0148660-thousand-island.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : C,Reason",140,C,"
	Description : Famous Dex / Rich The Kid / Jay Critch Type Loop Made in Reason
Drop links in the Comments!
For more loops, contact me!
-Swellth
"
133,spirits.mp3,25114,Spirits,http://www.looperman.com/media/loops/3041481/looperman-l-3041481-0194668-spirits.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Simple yet very deep and sad sounding melody. Made using Omnisphere and FL Studio. Let me know which artist you think would sound good on this melody. 
If you use this loop, DO THE RIGHT THING and comment below or reach out to me. My name is the same across all social media. Lets make the producer community a better place together.
"
134,ksilvatheboss-inspiring-flute.mp3,16000,INSPIRING TRAP FLUTE,http://www.looperman.com/media/loops/843620/looperman-l-0843620-0065223-ksilvatheboss-inspiring-flute.mp3,"140 bpm,Hip Hop Loops,Flute Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : INSPIRING FLUTE - ENJOY
"
135,loop-4.mp3,23745,Loop 4,http://www.looperman.com/media/loops/2973558/looperman-l-2973558-0194481-loop-4.mp3,"140 bpm,Trap Loops,Bells Loops,2.31 MB,wav,Key : Unknown,Ableton Live",140,Unknown,"
	Description : link what you use pls
"
136,artificial42-sand-dune-shadows-pluck.mp3,19170,Sand Dune Shadows Pluck,http://www.looperman.com/media/loops/1058438/looperman-l-1058438-0107124-artificial42-sand-dune-shadows-pluck.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : E",140,E,"
	Description : Here is a nice pluck at 140 bpm in Em
"
